name,dum,type,temperature,flag,ref_num,parsed_form,chem_flags,C_flags,N_flags,O_flags,S_flags,V_flags,Cr_flags,Mn_flags,Fe_flags,Co_flags,Ni_flags,Cu_flags,As_flags,Se_flags,La_flags,Ce_flags,Pr_flags,Nd_flags,Pm_flags,Sm_flags,Eu_flags,Gd_flags,Tb_flags,Dy_flags,Ho_flags,Er_flags,Tm_flags,Yb_flags,Lu_flags,Hf_flags,Ta_flags
LiSbO3,3822,Curie,675.5,False,6,"{'Li': 1.0, 'Sb': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ErTiGe,3821,Néel,23.0,False,6,"{'Er': 1.0, 'Ti': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Er6Ho6Co7,3820,Curie,18.0,False,1,"{'Er': 6.0, 'Ho': 6.0, 'Co': 7.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
DyFeSi,3819,Curie,70.0,False,3,"{'Dy': 1.0, 'Fe': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CaMn2Ge2,3818,Néel,670.0,False,2,"{'Ca': 1.0, 'Mn': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ce50,3817,Curie,64.0,False,1,{'Ce': 50.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MoH,3815,Curie,0.0,False,1,"{'Mo': 1.0, 'H': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MnV2O4,3814,Curie,57.0,False,2,"{'Mn': 1.0, 'V': 2.0, 'O': 4.0}",True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lu2V2O7,3812,Curie,70.0,False,2,"{'Lu': 2.0, 'V': 2.0, 'O': 7.0}",True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GeV4S8,3811,Néel,13.0,False,1,"{'Ge': 1.0, 'V': 4.0, 'S': 8.0}",True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FeNiPt2,3808,Curie,400.0,False,1,"{'Fe': 1.0, 'Ni': 1.0, 'Pt': 2.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd6V4Al43,3807,Néel,10.0,False,3,"{'Gd': 6.0, 'V': 4.0, 'Al': 43.0}",True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
La2CoMnO6,3806,Curie,200.08333333333331,False,12,"{'La': 2.0, 'Co': 1.0, 'Mn': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cr48Te52,3804,Curie,340.0,False,1,"{'Cr': 48.0, 'Te': 52.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ba5GdTi3V7O30,3803,Curie,421.3333333333333,False,3,"{'Ba': 5.0, 'Gd': 1.0, 'Ti': 3.0, 'V': 7.0, 'O': 30.0}",True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Fe70B19Nd7Nb4,3802,Curie,943.0,False,1,"{'Fe': 70.0, 'B': 19.0, 'Nd': 7.0, 'Nb': 4.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TbB4,3801,Néel,24.0,False,1,"{'Tb': 1.0, 'B': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
La6Fe10Al4,3799,Néel,75.0,False,2,"{'La': 6.0, 'Fe': 10.0, 'Al': 4.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ca2CrSbO6,3797,Curie,15.2,False,5,"{'Ca': 2.0, 'Cr': 1.0, 'Sb': 1.0, 'O': 6.0}",True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SmCO,3796,Curie,1131.3333333333333,False,6,"{'Sm': 1.0, 'C': 1.0, 'O': 1.0}",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
La2Co13Fe3Mo,3795,Curie,917.0,False,2,"{'La': 2.0, 'Co': 13.0, 'Fe': 3.0, 'Mo': 1.0}",True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GdPdBi,3794,Néel,13.0,False,2,"{'Gd': 1.0, 'Pd': 1.0, 'Bi': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
NdCuSb2,3793,Néel,4.0,False,4,"{'Nd': 1.0, 'Cu': 1.0, 'Sb': 2.0}",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
LaNiPO,3792,Curie,4.0,False,1,"{'La': 1.0, 'Ni': 1.0, 'P': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LaYCaMn,3791,Curie,150.0,False,1,"{'La': 1.0, 'Y': 1.0, 'Ca': 1.0, 'Mn': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
K48Nd,3790,Curie,2.0,False,1,"{'K': 48.0, 'Nd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd2Sc3Si4,3789,Néel,35.5,False,6,"{'Gd': 2.0, 'Sc': 3.0, 'Si': 4.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
EuMnO3,3787,Néel,41.6,False,5,"{'Eu': 1.0, 'Mn': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
NdOFeAs,3786,Curie,53.0,False,1,"{'Nd': 1.0, 'O': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
MnS,3784,Néel,151.5,False,4,"{'Mn': 1.0, 'S': 1.0}",True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HoCrO,3783,Néel,142.0,False,2,"{'Ho': 1.0, 'Cr': 1.0, 'O': 1.0}",True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
NaFeAs,3782,Curie,23.4,False,5,"{'Na': 1.0, 'Fe': 1.0, 'As': 1.0}",True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pb2FeMoO6,3781,Néel,345.0,False,2,"{'Pb': 2.0, 'Fe': 1.0, 'Mo': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CaBi4Ti4O15,3780,Curie,1034.7857142857142,False,14,"{'Ca': 1.0, 'Bi': 4.0, 'Ti': 4.0, 'O': 15.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bi3NbTiO9,3779,Curie,1203.0,False,1,"{'Bi': 3.0, 'Nb': 1.0, 'Ti': 1.0, 'O': 9.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TmCo3,3778,Curie,370.0,False,2,"{'Tm': 1.0, 'Co': 3.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Co2TiAl,3777,Curie,99.66666666666669,False,6,"{'Co': 2.0, 'Ti': 1.0, 'Al': 1.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ba2InOsO6,3776,Néel,28.0,False,1,"{'Ba': 2.0, 'In': 1.0, 'Os': 1.0, 'O': 6.0}",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZnCrFeO4,3774,Néel,16.0,False,4,"{'Zn': 1.0, 'Cr': 1.0, 'Fe': 1.0, 'O': 4.0}",True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ErRu2Si2,3773,Néel,6.428571428571429,False,7,"{'Er': 1.0, 'Ru': 2.0, 'Si': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CoCO3,3770,Néel,18.0,False,1,"{'Co': 1.0, 'C': 1.0, 'O': 3.0}",True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lu2(Fe,3769,Curie,300.0,False,1,{'Lu': 2.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Rh2NiGe,3768,Curie,112.5,False,4,"{'Rh': 2.0, 'Ni': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gd2Fe17C,3767,Curie,622.0,False,2,"{'Gd': 2.0, 'Fe': 17.0, 'C': 1.0}",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
MnTiO3,3766,Néel,64.0,False,1,"{'Mn': 1.0, 'Ti': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BiFeTaO3,3765,Curie,799.6666666666666,False,6,"{'Bi': 1.0, 'Fe': 1.0, 'Ta': 1.0, 'O': 3.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
FeOCl,3764,Néel,86.66666666666667,False,3,"{'Fe': 1.0, 'O': 1.0, 'Cl': 1.0}",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NiFe5,3763,Curie,325.0,False,2,"{'Ni': 1.0, 'Fe': 5.0}",True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TbFe2Ge2,3762,Néel,7.5,False,4,"{'Tb': 1.0, 'Fe': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gd6Ti4Al43,3761,Néel,10.0,False,3,"{'Gd': 6.0, 'Ti': 4.0, 'Al': 43.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Np,3760,Curie,320.3333333333333,False,3,{'Np': 1.0},True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SrC,3759,Curie,800.0,False,1,"{'Sr': 1.0, 'C': 1.0}",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MnSi,3758,Curie,30.3,False,20,"{'Mn': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BiSrCaCuO,3756,Curie,76.0,False,1,"{'Bi': 1.0, 'Sr': 1.0, 'Ca': 1.0, 'Cu': 1.0, 'O': 1.0}",True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EuAgZn,3755,Curie,28.0,False,1,"{'Eu': 1.0, 'Ag': 1.0, 'Zn': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
PuGa3,3754,Curie,20.0,False,1,"{'Pu': 1.0, 'Ga': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NdAu2Ge2,3753,Néel,4.0,False,3,"{'Nd': 1.0, 'Au': 2.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
PuFe2,3752,Curie,564.0,False,1,"{'Pu': 1.0, 'Fe': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LaCo5H4,3751,Curie,300.0,False,2,"{'La': 1.0, 'Co': 5.0, 'H': 4.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dy2CoAl3,3750,Curie,33.0,False,1,"{'Dy': 2.0, 'Co': 1.0, 'Al': 3.0}",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Nd2Pd2Cd,3749,Curie,23.0,False,2,"{'Nd': 2.0, 'Pd': 2.0, 'Cd': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CrSiTe,3748,Curie,80.0,False,1,"{'Cr': 1.0, 'Si': 1.0, 'Te': 1.0}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
URhGe2,3747,Curie,31.0,False,3,"{'U': 1.0, 'Rh': 1.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FeII,3746,Néel,254.0,False,2,"{'Fe': 1.0, 'I': 2.0}",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
La3GeIn,3745,Néel,29.6,False,5,"{'La': 3.0, 'Ge': 1.0, 'In': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NdNiSi,3744,Néel,6.0,False,1,"{'Nd': 1.0, 'Ni': 1.0, 'Si': 1.0}",True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
GdAuMg,3743,Néel,81.0,False,3,"{'Gd': 1.0, 'Au': 1.0, 'Mg': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CeAuAl3,3742,Néel,1.0,False,1,"{'Ce': 1.0, 'Au': 1.0, 'Al': 3.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fe2CuO4,3741,Néel,780.0,False,1,"{'Fe': 2.0, 'Cu': 1.0, 'O': 4.0}",True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EuGe2,3740,Néel,48.0,False,2,"{'Eu': 1.0, 'Ge': 2.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CaGe,3739,Curie,330.0,False,1,"{'Ca': 1.0, 'Ge': 1.0}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
